SourceListName,SourceFlowName,SourceFlowUUID,SourceFlowContext,SourceUnit,MatchCondition,ConversionFactor,TargetFlowName,TargetFlowUUID,TargetFlowContext,TargetUnit,Mapper,Verifier,LastUpdated
IDEAv2.3,"3-isocyanatomethyl-3,5,5-trimethylcyclohexyl isocyanate",{508B2760-DF7B-4341-A046-955EC6423C1E},Emissions/ water/ unspecified,kg,=,,Isophorone diisocyanate,9d6d4991-8d08-3396-b763-c900074fab5c,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,isobutyraldehyde,{C7A95584-BB6D-4DFF-9235-0695BA5BE71F},Emissions/ water/ unspecified,kg,=,,Isobutyraldehyde,48025083-f8d4-36b3-a265-b4759e4d93fb,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,isoprene,{6126F699-B94B-432F-A92B-49804FEBFAF5},Emissions/ water/ unspecified,kg,=,,Isoprene,f04bdc59-0f29-3c7f-956c-53b0003b37e7,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"4,4'-isopropylidenediphenol",{BFBB5FFA-9AEE-43B7-A9CE-4BECB6E46AAB},Emissions/ air/ unspecified,kg,=,,"4,4'-Isopropylidenediphenol",133ab24d-ec96-3e00-b1d0-64d6a2c075ed,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"4,4'-isopropylidenediphenol",{68B30E89-E337-431B-A9B9-D173C2F9445F},Emissions/ water/ unspecified,kg,=,,"4,4'-Isopropylidenediphenol",126bd48d-5d75-38f2-81f9-7a36dd22d219,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,isopropyl 2-(4-methoxybiphenyl-3-yl)hydrazinoformate,{23EC514D-D957-4387-96B1-F1B96DB3639F},Emissions/ ground/ unspecified,kg,=,,Bifenazate,4091d901-2062-3589-b89a-93f5a84039e1,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,3'-isopropoxy-2-trifluoromethylbenzanilide,{3A64E84E-D3B7-4CED-BC53-3A111C20917D},Emissions/ air/ unspecified,kg,=,,Flutolanil,06ae2e2e-8761-39ba-9622-437dfe84cfe3,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,3'-isopropoxy-2-trifluoromethylbenzanilide,{BD1EA9D2-772E-49F3-BDCF-B05D9390B0EB},Emissions/ ground/ unspecified,kg,=,,Flutolanil,fabc3393-84c7-3c1a-9af4-d1c945153024,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,3'-isopropoxy-2-trifluoromethylbenzanilide,{D61254FE-DEBB-410E-A1EA-B521AD3568A1},Emissions/ water/ unspecified,kg,=,,Flutolanil,658ec91a-dd63-33f4-9a9a-affef650eac9,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,2-imidazolidinethione,{B18F358B-C360-46FE-BD02-59F4D7136A89},Emissions/ air/ unspecified,kg,=,,Ethylene thiourea,480f63fe-e368-3008-acdf-0e933195bcff,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,indium and its compounds,{DE4BCC80-8A60-47A6-8611-B9685C54314B},Emissions/ water/ unspecified,kg,=,,Indium,b56b529b-8c53-3a50-a67a-f67a94b7042a,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,ethyl 2-[4-(6-chloro-2-quinoxalinyloxy)phenoxy]propionate,{23064BE6-271A-4EC4-AE12-7B4C356CEE7C},Emissions/ ground/ unspecified,kg,=,,Quizalofop-ethyl,d1087407-4fd2-33f9-a130-3dfc5f81f160,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,O-ethyl O-(6-nitro-m-tolyl)sec-butylphosphoramidothioate,{1101EAEB-4373-4F86-89D1-BE8EA02A48C8},Emissions/ ground/ unspecified,kg,=,,Butamiphos,eae32909-ee5c-33e4-ad44-e678272d387b,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,O-ethyl O-4-nitrophenyl phenylphosphonothioate,{3596433B-0214-43FB-A0AF-705A5129FD1B},Emissions/ ground/ unspecified,kg,=,,O-Ethyl O-(p-nitrophenyl) phenylphosphonothioate,b879724a-3318-337a-967e-24c45ead8969,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,O-ethyl O-4-nitrophenyl phenylphosphonothioate,{9B744A8A-2B70-4ECB-BDC9-9A7C6BA7CA33},Emissions/ water/ unspecified,kg,=,,O-Ethyl O-(p-nitrophenyl) phenylphosphonothioate,45c567e5-47c2-36a7-821e-615f50fe4a8f,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"N-(1-ethylpropyl)-2,6-dinitro-3,4-xylidine",{CEA953DE-2A0B-45E7-B2D6-9748540BA922},Emissions/ ground/ unspecified,kg,=,,Pendimethalin,f061c805-8779-33f5-bc19-59b3d22767d4,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,S-ethyl hexahydro-1H-azepine-1-carbothioate,{3C4CFC5C-804C-42F4-9591-9E6371BB109A},Emissions/ ground/ unspecified,kg,=,,Molinate,a4343050-82de-39af-b794-5d58c169bddd,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,2-ethylhexanoic acid,{E8F3C854-8984-4CD9-8D3F-34CC461BE0D4},Emissions/ water/ unspecified,kg,=,,2-Ethylhexanoic acid,f449d5d3-aa0f-3948-9719-6cd174dd2120,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,2-ethylhexanoic acid,{19066FC8-127F-4A14-B646-2393B3252E38},Emissions/ air/ unspecified,kg,=,,2-Ethylhexanoic acid,c1feb5ab-44b4-3393-b0d8-4f07130fd7c1,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,ethyl (Z)-3-[N-benzyl-N-[[methyl(1-methylthioethylideneaminooxycarbonyl)amino]thio]amino]propionate,{78F836B1-5EC4-4540-9809-CAFE0E71CCB0},Emissions/ ground/ unspecified,kg,=,,Alanycarb,53c6ade5-a5d1-3d84-90f3-5d14a7c0b2e5,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,ethylbenzene,{7058BD1D-0196-4A99-AA76-20D683EF2F48},Emissions/ water/ unspecified,kg,=,,Ethylbenzene,6c82f4d1-4fa8-3b7e-816d-c4153c0eba6d,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,ethylbenzene,{DB7D9544-1023-4ACC-AC79-DB767B11A607},Emissions/ ground/ unspecified,kg,=,,Ethylbenzene,2355ef0f-9d76-3aff-95c1-96c81478f8b9,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,ethylene oxide,{6ED5DFF5-F5A3-4620-A2BF-709ECF660235},Emissions/ water/ unspecified,kg,=,,Ethylene oxide,1a2c0ee2-520a-3971-a68e-81982d8236fc,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,ethylene glycol monoethyl ether,{5846016D-A39F-4260-A424-375867EFD0AB},Emissions/ water/ unspecified,kg,=,,2-Ethoxyethanol,7b3ad362-b4b2-3132-a61a-c6c1418535aa,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,ethylene glycol monomethyl ether,{B428AF05-66ED-4188-B9D7-16BF3105411D},Emissions/ water/ unspecified,kg,=,,2-Methoxyethanol,fae3add8-3856-3dd0-b14a-83dab6eb662c,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,ethylenediamine,{83DB6836-63F0-41AD-99F1-BC9A138F0817},Emissions/ water/ unspecified,kg,=,,Ethylenediamine,d58536fc-4af4-3d5b-b979-9f4231515ef9,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,ethylenediamine,{56A7040F-1FA0-47E6-996E-076BA624556F},Emissions/ air/ unspecified,kg,=,,Ethylenediamine,aca2057c-1546-3cf3-9e6a-a507791f2456,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,ethylenediaminetetraacetic acid,{E823A38F-9C93-4907-B0D3-E6290099B6E8},Emissions/ water/ unspecified,kg,=,,Ethylenediaminetetraacetic acid,78a9d035-d2fe-34b1-ba40-847596d43f14,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"manganese N,N'-ethylenebis(dithiocarbamate)",{A7026F60-3032-4CA3-AD13-E33CAF456720},Emissions/ ground/ unspecified,kg,=,,Maneb,06c75f43-7152-3e52-86d1-bfe24f021e46,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"complex compounds of manganese N,N'-ethylenebis(dithiocarbamate)and zinc N,N'-ethylenebis(dithiocarbamate)",{AFB45CFB-C6E2-4CF0-9DD0-3F316E1B71D8},Emissions/ ground/ unspecified,kg,=,,Mancozeb,ac3b6de4-946d-3a5e-8aeb-c7457a175ecb,emission/ground,kg,Edelen,,7/10/2020
IDEAv2.3,"1,1'-ethylene-2,2'-bipyridinium dibromide",{C42B8023-9428-4F15-92F8-D844CB69CE68},Emissions/ ground/ unspecified,kg,=,,Diquat dibromide,e356153d-6a88-3b94-a89a-ca7b915a7915,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"1,1'-ethylene-2,2'-bipyridinium dibromide",{BAF8C785-5302-4661-93D1-9004EA67E3C9},Emissions/ air/ unspecified,kg,=,,Diquat dibromide,d1f8b7ae-e933-3b6f-bb96-c5bd85b5a2c7,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,2-(4-ethoxyphenyl)-2-methylpropyl 3-phenoxybenzyl ether,{EEEA9EE6-89BE-4957-87E6-07644E9A826A},Emissions/ ground/ unspecified,kg,=,,Etofenprox,f73fdcf9-6c5d-32f1-9199-41a4c1427424,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,2-(4-ethoxyphenyl)-2-methylpropyl 3-phenoxybenzyl ether,{112BE272-6C89-4CF8-8FDA-E73EE545D52C},Emissions/ air/ unspecified,kg,=,,Etofenprox,f85769a4-1159-3a0d-8f25-2ee40add83c5,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,epichlorohydrin,{C682848D-E8FF-4363-96D1-F605452734FF},Emissions/ water/ unspecified,kg,=,,Epichlorohydrin,6b9f80f5-e697-3f89-8914-e6fe87a6169c,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"1,2-epoxybutane",{AFDA645A-844B-4F43-BE63-241EE9E3CC3F},Emissions/ air/ unspecified,kg,=,,"1,2-Butylene oxide",b2f82321-4f69-3984-b33b-8c8363e113d7,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"2,3-epoxy-1-propanol",{D07366A2-F252-4DCA-BC33-F5463B165A1F},Emissions/ air/ unspecified,kg,=,,Glycidol,7da836fc-1250-3c81-8061-4ae278a39c3b,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"2,3-epoxy-1-propanol",{0C97D13E-5FBC-4A38-B19F-BEE4B29F746C},Emissions/ water/ unspecified,kg,=,,Glycidol,97141cce-a845-3720-992a-3924e4833b43,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"1,2-epoxypropane",{5EA0A703-910F-4C15-9EC1-8F6EE474599A},Emissions/ water/ unspecified,kg,=,,Propylene oxide,efd64017-ff6e-3c09-945d-623965d648fc,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"2,3-epoxypropyl phenyl ether",{4A5E65E2-2CD6-4B1F-ABB3-E14754B44700},Emissions/ water/ unspecified,kg,=,,Phenyl glycidyl ether,dabbf09e-ae6d-31aa-bddb-00c3aa7f3a26,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,emamectin benzoate,{42498D90-BA1A-411A-ABA8-7CAC9A887F6A},Emissions/ ground/ unspecified,kg,=,,Emamectin benzoate,9aa65259-ee47-3295-a70f-55efb3d4ba94,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,1-octanol,{65773608-FE7E-459F-A9F6-C06160126F8C},Emissions/ water/ unspecified,kg,=,,1-Octanol,d77d391d-bc28-3620-b727-159f5c2b48b6,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,ε-caprolactam,{06E200C5-DD34-4D3B-884D-56C053D3A919},Emissions/ water/ unspecified,kg,=,,Caprolactam,7e95b7b6-38e9-3450-b4e5-7ae682ba2905,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,calcium cyanamide,{4CD1D55D-23E1-4930-8DF1-33F13C87C961},Emissions/ ground/ unspecified,kg,=,,Calcium cyanamide,082ee2c6-59d8-30dc-82e4-50cdef481406,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"2,4-xylenol",{2017F9CA-9F9A-4265-A77F-60DAC72B4B02},Emissions/ air/ unspecified,kg,=,,"2,4-Dimethylphenol",9fbf4799-8de2-3760-bb42-6b8128228f04,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"2,6-xylenol",{CF046309-85EA-4D68-AC0B-D514882FA4CB},Emissions/ water/ unspecified,kg,=,,"2,6-Dimethylphenol",f0f0cf54-fd01-3da2-aafd-4aaf3d3268da,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"2,6-xylenol",{A293AFAD-FF47-435B-B1A6-14EB9E64307D},Emissions/ air/ unspecified,kg,=,,"2,6-Dimethylphenol",15874cf8-59d5-3a3b-be3a-fe6f9cf0d5df,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,xylene,{4B40919E-6D9C-435A-9CCC-510A03A74DFE},Emissions/ water/ unspecified,kg,=,,Xylene,11b4481a-d297-349a-89fc-102009c1410c,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,xylene,{8A0451B0-F29B-44CF-BD73-D515450563ED},Emissions/ ground/ unspecified,kg,=,,Xylene,c05b7f1c-b8b3-35a6-990b-d71f591b7511,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,quinoline,{14CE8BF5-21CC-41E5-BA5E-E131D3DBA06F},Emissions/ air/ unspecified,kg,=,,Quinoline,e0d00d88-a941-35d2-89e8-6fa28198f906,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,silver and its water-soluble compounds,{2D7D0E06-EFD0-413D-9079-2918E6479A8A},Emissions/ ground/ unspecified,kg,=,,Silver,8d7944f4-3acf-3f76-9aec-b11b0173a2a7,emission/ground,kg,Edelen,,7/10/2020
IDEAv2.3,silver and its water-soluble compounds,{5C80028C-0279-484C-842F-6EDB494B5F90},Emissions/ water/ unspecified,kg,=,,Silver,f3c908b3-a355-388d-aa06-adbfb8ce12dc,emission/water,kg,Edelen,,7/10/2020
IDEAv2.3,silver and its water-soluble compounds,{20F3168F-519C-41E2-A597-84F23FB9660C},Emissions/ air/ unspecified,kg,=,,Silver,c0e826d9-ea03-3ea5-bf64-cb2f02b43003,emission/air,kg,Edelen,,7/10/2020
IDEAv2.3,cumene,{CEB5D86A-4F7F-4B82-B95C-6F4C4AE9332D},Emissions/ water/ unspecified,kg,=,,Cumene,ebc24f2b-e653-3fc7-be59-82175940b17b,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,glyoxal,{79381D34-D7AC-4F81-BDA3-25425F14BD2F},Emissions/ water/ unspecified,kg,=,,Glyoxal,a90e42c0-31a3-3dcc-bae0-1cc1ee2ecb45,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,glutaraldehyde,{566DDA85-8791-4ED2-B946-7EC39FF67382},Emissions/ water/ unspecified,kg,=,,Glutaraldehyde,5aa8f608-9a9c-3f72-8149-3ef77e86d24c,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,glutaraldehyde,{DAB03CC4-B50E-4FFF-952E-7F63FD12CDFF},Emissions/ air/ unspecified,kg,=,,Glutaraldehyde,59d4ac4f-093d-3aa7-b83b-9c2e8fcdd0ee,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,cresol,{BBD6625F-8588-4658-825E-C970323B1E09},Emissions/ water/ unspecified,kg,=,,Cresol,dce9617d-7a15-32be-adcb-f01854016ebc,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,chromium(VI) compounds,{A410B8C5-6605-4816-A1FA-DFEC0F8FB5E7},Emissions/ water/ unspecified,kg,=,,Chromium(VI),53ebe715-1465-358f-9e31-ae55956903d1,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"2-chloro-4-ethylamino-6-isopropylamino-1,3,5-triazine",{F16CEE04-DB09-4894-B62E-6707668A1174},Emissions/ ground/ unspecified,kg,=,,Atrazine,2694c421-f246-3b1b-b8d2-e191c4fd7652,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"2-(4-chloro-6-ethylamino-1,3,5-triazin-2-yl)amino-2-methylpropiononitrile",{05E9C129-E57C-4EE4-B0B4-3539F5490BA0},Emissions/ ground/ unspecified,kg,=,,Cyanazine,30767ac7-902e-3c23-8c65-72e8bbfb3cf0,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,4-chloro-3-ethyl-1-methyl-N-[4-(p-tolyloxy)benzyl]pyrazole-5-carboxamide,{70A5E28D-290A-4B8D-A4E9-4E6000FD9B3B},Emissions/ ground/ unspecified,kg,=,,Tolfenpyrad,b3c972df-4555-3e6c-be62-474840a83a17,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,2-chloro-2'-ethyl-N-(2-methoxy-1-methylethyl)-6'-methylacetanilide,{0E8FA32A-1FFB-4E6C-BF82-2B40C1901DA7},Emissions/ water/ unspecified,kg,=,,Metolachlor,5b312e15-70b0-34f2-aca9-510316febf39,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,2-chloro-2'-ethyl-N-(2-methoxy-1-methylethyl)-6'-methylacetanilide,{976352BD-840B-4AF0-8719-1F2A2A09D550},Emissions/ ground/ unspecified,kg,=,,Metolachlor,f645865c-4fef-3d2f-9144-4c11a8822097,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,chloroethylene,{F06100C1-BB22-4803-9F5B-EAECC44D1775},Emissions/ water/ unspecified,kg,=,,Vinyl chloride,839b1b58-8089-3455-9755-a839f9d1fdbc,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"3-chloro-N-(3-chloro-5-trifluoromethyl-2-pyridyl)-α,α,α-trifluoro-2,6-dinitro-p-toluidine",{A6DF4511-8A85-41B6-AF2A-BD375F8CD3C4},Emissions/ water/ unspecified,kg,=,,Fluazinam,18a2f4ce-366f-32cc-a770-3ff77a5a2ca1,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"3-chloro-N-(3-chloro-5-trifluoromethyl-2-pyridyl)-α,α,α-trifluoro-2,6-dinitro-p-toluidine",{FE631490-4CA0-4242-B550-98F06B3E1FCB},Emissions/ air/ unspecified,kg,=,,Fluazinam,807602ec-32c3-3110-90bb-4820e2480b82,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"3-chloro-N-(3-chloro-5-trifluoromethyl-2-pyridyl)-α,α,α-trifluoro-2,6-dinitro-p-toluidine",{6ADE4EC4-E4CA-4C7E-81C6-28766ACAFF2F},Emissions/ ground/ unspecified,kg,=,,Fluazinam,ebe51999-67bc-3a34-9767-99d67b7f56bc,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"1-({2-[2-chloro-4-(4-chlorophenoxy)phenyl]-4-methyl-1,3-dioxolan-2-yl}methyl)-1H-1,2,4-triazole",{78A0B653-1792-434D-A914-057603F8F3C5},Emissions/ water/ unspecified,kg,=,,Difenoconazole,b9cd494b-8d10-349e-b056-010052f122e6,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"1-({2-[2-chloro-4-(4-chlorophenoxy)phenyl]-4-methyl-1,3-dioxolan-2-yl}methyl)-1H-1,2,4-triazole",{E92EB1C9-FD65-4B96-AB38-E2D583C1E7E7},Emissions/ air/ unspecified,kg,=,,Difenoconazole,7d44e19e-c4b7-34db-8159-0db726b75c6e,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"1-({2-[2-chloro-4-(4-chlorophenoxy)phenyl]-4-methyl-1,3-dioxolan-2-yl}methyl)-1H-1,2,4-triazole",{597E59B3-7AC6-4687-B0A2-4ADAF57A743C},Emissions/ ground/ unspecified,kg,=,,Difenoconazole,30b6309d-1768-3a7a-b080-f7cca2e7fa28,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,chloroacetic acid,{1E00A5A4-630E-4810-8A46-46656F6999D4},Emissions/ water/ unspecified,kg,=,,Chloroacetic acid,cf3bb453-f796-3289-8c98-2080339e33fb,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,chloroacetic acid,{7F1A06A3-7FDF-4A9E-ACB3-384BBA5C8FE3},Emissions/ air/ unspecified,kg,=,,Chloroacetic acid,5990e300-8fda-3199-8733-13072a047898,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,ethyl chloroacetate,{B68C8F2C-6996-468F-80D4-EA06BCCFD82C},Emissions/ air/ unspecified,kg,=,,Ethyl chloroacetate,020fafef-7d11-3e76-9296-730a46819101,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,ethyl chloroacetate,{0B2FAAC3-3B8F-412A-9058-72DD05987016},Emissions/ water/ unspecified,kg,=,,Ethyl chloroacetate,a0baa9cd-cde2-3b0c-bdde-491c184b0e74,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"2-chloro-2',6'-diethyl-N-(2-propoxyethyl)acetanilide",{D15CF9B2-B705-4F8E-A9C8-65B206F3DEFD},Emissions/ water/ unspecified,kg,=,,Pretilachlor,fd657b41-38a7-35bd-b8f5-6b7bf22171fe,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"2-chloro-2',6'-diethyl-N-(2-propoxyethyl)acetanilide",{3D171E91-588B-49FB-AF07-C9D1CBAB5B2E},Emissions/ ground/ unspecified,kg,=,,Pretilachlor,00471680-8b71-3ee9-bb76-1b39ebd1a092,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"2-chloro-2',6'-diethyl-N-(2-propoxyethyl)acetanilide",{48D0F7B1-51C7-4D18-B2CB-74BBAA72504A},Emissions/ air/ unspecified,kg,=,,Pretilachlor,fa99a2b5-a7a1-30ef-b665-8d14bfdd3202,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"2-chloro-2',6'-diethy-N-(methoxymethyl)acetanilide",{5C6B5CBD-D681-4BA8-A719-AE07A9002BB9},Emissions/ ground/ unspecified,kg,=,,Alachlor,04d56315-5421-37c2-be58-c31c260f6dcb,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"1-chloro-2,4-dinitrobenzene",{4E20EA4B-0CBE-40D0-BE8A-ECD97D3BE025},Emissions/ water/ unspecified,kg,=,,"2,4-Dinitrochlorobenzene",ed8bc871-73bb-3446-b1cc-e1984f38a438,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"1-chloro-2,4-dinitrobenzene",{A18EBEEF-A2C3-4E3C-AE19-CBD4A9C25CB9},Emissions/ air/ unspecified,kg,=,,"2,4-Dinitrochlorobenzene",963d21dd-34da-3411-bb5f-c7bce5cfa913,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,o-chlorotoluene,{23ABA5B2-6441-491F-B77B-5467489A818F},Emissions/ air/ unspecified,kg,=,,o-Chlorotoluene,3afb6498-abfe-3896-9947-cd58e77c9b2f,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,o-chlorotoluene,{9A23C9EC-290D-41BC-AFDC-152DE44050AF},Emissions/ water/ unspecified,kg,=,,o-Chlorotoluene,2ecfcd71-f1fc-3d2a-af47-2a57f042bd2b,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,p-chlorotoluene,{190E8237-37C3-4CC1-943C-4A21D64E46AF},Emissions/ water/ unspecified,kg,=,,p-Chlorotoluene,00c1596d-7330-3953-b513-43386ffecc56,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,p-chlorotoluene,{008C4BFF-7402-42FD-8F85-BDA0545E261C},Emissions/ air/ unspecified,kg,=,,p-Chlorotoluene,e2591213-7aeb-30f1-996f-ae45c7564463,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,2-chloronitrobenzene,{1E8DB735-39C8-4599-BC5A-533A97E978D0},Emissions/ air/ unspecified,kg,=,,o-Chloronitrobenzene,261ab587-110a-3c72-9f07-9d7c5f9a2776,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"2-chloro-4,6-bis(ethylamino)-1,3,5-triazine",{4D34E3D7-83F9-4C8F-9E12-B510CCCDFF8A},Emissions/ ground/ unspecified,kg,=,,Simazine,50ee3412-81e9-331f-a11f-560e962af100,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"2-chloro-4,6-bis(ethylamino)-1,3,5-triazine",{D32997A8-0FD8-4DFD-9C7D-46D1A0E0CB02},Emissions/ water/ unspecified,kg,=,,Simazine,9b9dc1cb-8bca-372a-b3c5-4b940593b281,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"(4RS,5RS)-5-(4-chlorophenyl)-N-cyclohexyl-4-methyl-2-oxo-1,3-thiazolidine-3-carboxamide",{D0E6AA48-856A-42F4-9AA1-741F62BF2A10},Emissions/ ground/ unspecified,kg,=,,Hexythiazox,b2822a6f-98ae-3267-a8eb-89d9a6bb5a6b,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"(RS)-1-p-chlorophenyl-4,4-dimethyl-3-(1H-1,2,4-triazol-1-ylmethyl)pentan-3-ol",{3BBD9978-68F3-46EC-90DE-3C31F79A8D56},Emissions/ ground/ unspecified,kg,=,,Tebuconazole,e2780ad7-9edd-3bf1-a4dc-ad24bdd20570,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"(RS)-1-p-chlorophenyl-4,4-dimethyl-3-(1H-1,2,4-triazol-1-ylmethyl)pentan-3-ol",{F84303A2-5B18-4342-BDCE-CE9EE0286288},Emissions/ water/ unspecified,kg,=,,Tebuconazole,229711e3-1f82-3d55-98e1-b64860143e2d,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"2-(4-chlorophenyl)-2-(1H-1,2,4-triazol-1-ylmethyl)hexanenitrile",{D13DE9DA-F63B-4C29-AC9F-2A4E93146296},Emissions/ ground/ unspecified,kg,=,,Myclobutanil,5303e170-9bf2-3c33-a479-de4098c938c1,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"(RS)-4-(4-chlorophenyl)-2-phenyl-2-(1H-1,2,4-triazol-1-ylmethyl)butyronitrile",{3D49275B-BF4C-49ED-AA4A-1E55400BF6A4},Emissions/ ground/ unspecified,kg,=,,Fenbuconazole,dcbb4ed7-4fde-3394-a09e-03f382696573,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,o-chlorophenol,{35C5C95A-C54F-4C9E-A921-EAEF4A4AD385},Emissions/ air/ unspecified,kg,=,,o-Chlorophenol,bb147484-bf9c-3d8c-b4e4-5d0b1d69c319,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,p-chlorophenol,{FF7FC429-9F86-41A9-B6F1-C46F93440AED},Emissions/ air/ unspecified,kg,=,,p-Chlorophenol,f3899a47-b759-376e-85fd-effc81106bbd,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,3-chloropropene,{A7829510-D475-4202-9AD9-FC62A624F9D5},Emissions/ air/ unspecified,kg,=,,Allyl chloride,932a90ce-237d-3fcf-a438-713df66eee60,emission/air,kg,Edelen,Hottle,7/10/2020
