SourceListName,SourceFlowName,SourceFlowUUID,SourceFlowContext,SourceUnit,MatchCondition,ConversionFactor,TargetFlowName,TargetFlowUUID,TargetFlowContext,TargetUnit,Mapper,Verifier,LastUpdated,,SourceFlowCAS,SourceFlowCAS,Notes,TAH notes,
IDEA,"N,N-dimethylaniline",{183F3497-0E48-45E9-90A2-493BFFB78D50},Emissions/ water/ unspecified,kg,=,,"N,N-Dimethylaniline",,emission/water,kg,Edelen,Hottle,7/10/2020,,000121-69-7,121697,CAS Match,,1
IDEA,"5-dimethylamino-1,2,3-trithiane",{E12BC749-D699-4765-AA31-059690D93109},Emissions/ ground/ unspecified,kg,=,,Thiocyclam,,emission/ground,kg,Edelen,Hottle,7/10/2020,,031895-21-3,31895213,CAS Match,,1
IDEA,"2,4-dichlorotoluene",{9ECCCAA6-7804-4C17-BF53-343ABF83006C},Emissions/ water/ unspecified,kg,,,[unmapped],,,,,,,,000095-73-8,95738,Potential add to list,,0
IDEA,dimethylamine,{0550E20D-FF9D-4678-BAE4-FC38B405501E},Emissions/ water/ unspecified,kg,=,,Dimethylamine,,emission/water,kg,Edelen,Hottle,7/10/2020,,000124-40-3,124403,CAS Match,,1
IDEA,dimethylamine,{40E29C0F-A96C-4DE1-BABD-2148E31C98CC},Emissions/ air/ unspecified,kg,=,,Dimethylamine,,emission/air,kg,Edelen,Hottle,7/10/2020,,000124-40-3,124403,CAS Match,,1
IDEA,"3-[1-(3,5-dichlorophenyl)-1-methylethyl]-3,4-dihydro-6-methyl-5-phenyl-2H-1,3-oxazin-4-one",{C5148238-499B-47A4-A63C-AA79C1BBB3FE},Emissions/ ground/ unspecified,kg,,,[unmapped],,,,,,,,153197-14-9,153197149,Potential add to list,,0
IDEA,dimethyl disulfide,{B0ACF69E-2601-4A5A-9135-68FA1A256EB9},Emissions/ water/ unspecified,kg,=,,Methyl disulfide,,emission/water,kg,Edelen,Hottle,7/10/2020,,000624-92-0,624920,CAS Match,,1
IDEA,"2,2-dimethyl-2,3-dihydro-1-benzofuran-7-yl N-[N-(2-ethoxycarbonylethyl)-N-isopropylsulfenamoyl]-N-methylcarbamate",{E309C40F-141C-4727-8E5A-50770F8725B0},Emissions/ ground/ unspecified,kg,=,,Benfuracarb,,emission/ground,kg,Edelen,Hottle,7/10/2020,,082560-54-1,82560541,CAS Match,,1
IDEA,"4-(2,4-dichlorobenzoyl)-1,3-dimethyl-5-pyrazolyl 4-toluenesulfonate",{EA0782C8-E543-4187-9248-96E47042BC0F},Emissions/ ground/ unspecified,kg,,,[unmapped],,,,,,,,058011-68-0,58011680,Potential add to list,,0
IDEA,"N,N-dimethyldodecylamine N-oxide",{1BBAD2EF-D1C2-43C2-91AF-E17DF3649381},Emissions/ air/ unspecified,kg,=,,Lauryldimethylamine oxide,,emission/air,kg,Edelen,Hottle,7/10/2020,,001643-20-5,1643205,CAS Match,,1
IDEA,"N,N-dimethyldodecylamine N-oxide",{2F4C418A-8058-4F3F-8B45-9B7D999E4B70},Emissions/ water/ unspecified,kg,=,,Lauryldimethylamine oxide,,emission/water,kg,Edelen,Hottle,7/10/2020,,001643-20-5,1643205,CAS Match,,1
IDEA,"dimethyl 2,2,2-trichloro-1-hydroxyethylphosphonate",{E0761AC4-BF71-42AB-B6C3-A353749F683C},Emissions/ water/ unspecified,kg,=,,Trichlorfon,,emission/water,kg,Edelen,Hottle,7/10/2020,,000052-68-6,52686,CAS Match,,1
IDEA,"dimethyl 2,2,2-trichloro-1-hydroxyethylphosphonate",{13F6AC96-A58A-4147-AF79-0204395513D2},Emissions/ ground/ unspecified,kg,=,,Trichlorfon,,emission/ground,kg,Edelen,Hottle,7/10/2020,,000052-68-6,52686,CAS Match,,1
IDEA,"1,1-dimethylhydrazine",{9725DAFF-9AEB-4DF4-BA4C-EB5B4FE45F8D},Emissions/ air/ unspecified,kg,=,,"1,1-Dimethylhydrazine",,emission/air,kg,Edelen,Hottle,7/10/2020,,000057-14-7,57147,CAS Match,,1
IDEA,"1,1'-dimethyl-4,4'-bipyridinium dichloride",{AD428299-C7C1-4A4A-9138-38F0F81ACC58},Emissions/ ground/ unspecified,kg,=,,Paraquat dichloride,,emission/ground,kg,Edelen,Hottle,7/10/2020,,001910-42-5,1910425,CAS Match,,1
IDEA,"4-(2,4-dichlorobenzoyl)-1,3-dimethyl-5-pyrazolyl 4-toluenesulfonate",{A86A0C37-AA43-42C8-9C20-A5B4DED4BFAA},Emissions/ water/ unspecified,kg,,,[unmapped],,,,,,,,058011-68-0,58011680,Potential add to list,,0
IDEA,"dimethyl 4,4'-(o-phenylene)bis(3-thioallophanate)",{7E20E600-321C-44C8-8676-C8892A7E3C4C},Emissions/ water/ unspecified,kg,=,,Thiophanate-methyl,,emission/water,kg,Edelen,Hottle,7/10/2020,,023564-05-8,23564058,CAS Match,,1
IDEA,"dimethyl 4,4'-(o-phenylene)bis(3-thioallophanate)",{FDF025EC-4992-43C5-90BC-C8D9DCD70A62},Emissions/ ground/ unspecified,kg,=,,Thiophanate-methyl,,emission/ground,kg,Edelen,Hottle,7/10/2020,,023564-05-8,23564058,CAS Match,,1
IDEA,"N-(1,3-dimethylbutyl)-N'-phenyl-p-phenylenediamine",{54A19877-4CA4-427D-8491-94EFB4409D20},Emissions/ air/ unspecified,kg,=,,"N-(1,3-Dimethylbutyl)-N'-phenyl-p-phenylenediamine",,emission/air,kg,Edelen,Hottle,7/10/2020,,000793-24-8,793248,CAS Match,,1
IDEA,"3,3'-dimethylbenzidine",{D5A6328C-A311-4970-9F0C-C6B8F496E9A3},Emissions/ water/ unspecified,kg,=,,"3,3'-Dimethylbenzidine",,emission/water,kg,Edelen,Hottle,7/10/2020,,000119-93-7,119937,CAS Match,,1
IDEA,"3,3'-dimethylbenzidine",{3EF8E8BE-EC38-499A-80C5-B9F646036586},Emissions/ air/ unspecified,kg,=,,"3,3'-Dimethylbenzidine",,emission/air,kg,Edelen,Hottle,7/10/2020,,000119-93-7,119937,CAS Match,,1
IDEA,"N,N-dimethylformamide",{F1ADEE10-7471-4C5B-A7DE-5220585D2317},Emissions/ water/ unspecified,kg,=,,"N,N-Dimethylformamide",,emission/water,kg,Edelen,Hottle,7/10/2020,,000068-12-2,68122,CAS Match,,1
IDEA,"N,N-dimethylformamide",{7E53B68F-002A-4DAC-B8B3-F414E09067A2},Emissions/ ground/ unspecified,kg,=,,"N,N-Dimethylformamide",,emission/ground,kg,Edelen,Hottle,7/10/2020,,000068-12-2,68122,CAS Match,,1
IDEA,ethyl 2-[(dimethoxyphosphinothioyl)thio]-2-phenylacetate,{12874117-4FEA-45E9-B358-5837AB677955},Emissions/ ground/ unspecified,kg,=,,Phenthoate,,emission/ground,kg,Edelen,Hottle,7/10/2020,,002597-03-7,2597037,CAS Match,,1
IDEA,bromine,{5158A5FA-0344-4C0C-A574-6D30A7AAFEDA},Emissions/ air/ unspecified,kg,=,,Bromine,,emission/air,kg,Edelen,Hottle,7/10/2020,,007726-95-6,7726956,CAS Match,,1
IDEA,"4-(2,4-dichlorobenzoyl)-1,3-dimethyl-5-pyrazolyl 4-toluenesulfonate",{6B4168F4-3BFA-4002-B792-1F53A18ECB5A},Emissions/ air/ unspecified,kg,,,[unmapped],,,,,,,,058011-68-0,58011680,Potential add to list,,0
IDEA,"3,5-diiodo-4-octanoyloxybenzonitrile",{AEBCC97B-E60F-4C2C-97A0-2A67BD68AF98},Emissions/ ground/ unspecified,kg,=,,Ioxynil octanoate,,emission/ground,kg,Edelen,Hottle,7/10/2020,,003861-47-0,3861470,CAS Match,,1
IDEA,"S-4-phenoxybutyl N,N-dimethylthiocarbamate",{3DE77699-039B-44F4-9F8E-723C6350EB30},Emissions/ ground/ unspecified,kg,,,[unmapped],,,,,,,,062850-32-2,62850322,Potential add to list,,0
IDEA,"3,3'-dimethylbiphenyl-4,4'-diyl diisocyanate",{4F71CC2D-CAF4-41AD-B898-0E591EF4DF86},Emissions/ air/ unspecified,kg,,,[unmapped],,,,,,,,000091-97-4,91974,Potential add to list,,0
IDEA,water-soluble salts of bromic acid,{8D4C2510-D9F9-41D4-BE70-13F019F7B461},Emissions/ water/ unspecified,kg,,,[unmapped],,,,,,,,casなし235,casなし235,Unidentifiable group,,0
IDEA,styrene,{97AE85DF-6B00-44C9-B0A8-744573810248},Emissions/ water/ unspecified,kg,=,,Styrene,,emission/water,kg,Edelen,Hottle,7/10/2020,,000100-42-5,100425,CAS Match,,1
IDEA,selenium and its compounds,{75C997B1-F387-4019-901A-45F7A4A8F3A7},Emissions/ water/ unspecified,kg,=,,Selenium,,emission/water,kg,Edelen,Hottle,7/10/2020,,007782-49-2,7782492,CAS Match,,1
IDEA,dioxins,{6AF4A288-1718-4F48-B423-9997A30F28FC},Emissions/ water/ unspecified,kg,=,,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",,emission/water,kg,Edelen,Hottle,7/10/2020,,001746-01-6,1746016,CAS Match,,1
IDEA,dioxins,{3704B0C2-567C-48F0-AE00-2BD45D3D7298},Emissions/ ground/ unspecified,kg,=,,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",,emission/ground,kg,Edelen,Hottle,7/10/2020,,001746-01-6,1746016,CAS Match,,1
IDEA,"2-thioxo-3,5-dimethyltetrahydro-2H-1,3,5-thiadiazine",{3C377AAB-8078-4C74-8718-C207A059C4FD},Emissions/ water/ unspecified,kg,=,,Dazomet,,emission/water,kg,Edelen,Hottle,7/10/2020,,000533-74-4,533744,CAS Match,,1
IDEA,"2-thioxo-3,5-dimethyltetrahydro-2H-1,3,5-thiadiazine",{A9FD1AED-DC70-4C5D-84C4-7ECD5553C68E},Emissions/ ground/ unspecified,kg,=,,Dazomet,,emission/ground,kg,Edelen,Hottle,7/10/2020,,000533-74-4,533744,CAS Match,,1
IDEA,thiourea,{6F9CA32D-2843-4A2E-92E2-4966D4F9FE35},Emissions/ water/ unspecified,kg,=,,Thiourea,,emission/water,kg,Edelen,Hottle,7/10/2020,,000062-56-6,62566,CAS Match,,1
IDEA,thiophenol,{4000BE38-99B7-4695-8B08-C7E89B47C149},Emissions/ air/ unspecified,kg,=,,Thiophenol,,emission/air,kg,Edelen,Hottle,7/10/2020,,000108-98-5,108985,CAS Match,,1
IDEA,"O,O-diethyl O-2-isopropyl-6-methyl-4-pyrimidinyl phosphorothioate",{49F52BC1-06D6-452C-9EB6-2CEDCC1EFC05},Emissions/ water/ unspecified,kg,=,,Diazinon,,emission/water,kg,Edelen,Hottle,7/10/2020,,000333-41-5,333415,CAS Match,,1
IDEA,"O,O-diethyl O-2-isopropyl-6-methyl-4-pyrimidinyl phosphorothioate",{222F4945-60D1-4C75-8B4A-024F45CC2CBF},Emissions/ ground/ unspecified,kg,=,,Diazinon,,emission/ground,kg,Edelen,Hottle,7/10/2020,,000333-41-5,333415,CAS Match,,1
IDEA,"O,O-diethyl O-3,5,6-trichloro-2-pyridyl phosphorothioate",{C3C46E9D-E3FB-48BF-B0EE-B36EBCEAFC71},Emissions/ ground/ unspecified,kg,=,,Chlorpyrifos,,emission/ground,kg,Edelen,Hottle,7/10/2020,,002921-88-2,2921882,CAS Match,,1
IDEA,"O,O-diethyl O-5-phenyl-3-isoxazolyl phosphorothioate",{CD058182-1E1B-4750-9BAF-7902BCBAADAC},Emissions/ water/ unspecified,kg,=,,Isoxathion,,emission/water,kg,Edelen,Hottle,7/10/2020,,018854-01-8,18854018,CAS Match,,1
IDEA,"O,O-diethyl O-5-phenyl-3-isoxazolyl phosphorothioate",{39A9E5A4-6547-4BF6-B522-CC98B37E4463},Emissions/ ground/ unspecified,kg,=,,Isoxathion,,emission/ground,kg,Edelen,Hottle,7/10/2020,,018854-01-8,18854018,CAS Match,,1
IDEA,"O,O-diethyl O-5-phenyl-3-isoxazolyl phosphorothioate",{13E39E12-1EB4-49CF-AF7D-7588A8C9EC5E},Emissions/ air/ unspecified,kg,=,,Isoxathion,,emission/air,kg,Edelen,Hottle,7/10/2020,,018854-01-8,18854018,CAS Match,,1
IDEA,"O,O-dimethyl O-3-methyl-4-nitrophenyl phosphorothioate",{7089FC52-7955-4429-B1BD-14F398A415CE},Emissions/ ground/ unspecified,kg,=,,Fenitrothion,,emission/ground,kg,Edelen,Hottle,7/10/2020,,000122-14-5,122145,CAS Match,,1
IDEA,"O,O-dimethyl O-3-methyl-4-nitrophenyl phosphorothioate",{AB659EF0-C064-465D-B9EE-9F9A53DE2848},Emissions/ water/ unspecified,kg,=,,Fenitrothion,,emission/water,kg,Edelen,Hottle,7/10/2020,,000122-14-5,122145,CAS Match,,1
IDEA,"O,O-dimethyl O-3-methyl-4-(methylthio)phenyl phosphorothioate",{497537C6-C80D-42CA-9E3F-0F5DE199E383},Emissions/ ground/ unspecified,kg,=,,Fenthion,,emission/ground,kg,Edelen,Hottle,7/10/2020,,000055-38-9,55389,CAS Match,,1
IDEA,"O,O-dimethyl O-3-methyl-4-(methylthio)phenyl phosphorothioate",{F94CD8C7-581E-4957-A3F4-BF2B96DE367B},Emissions/ water/ unspecified,kg,=,,Fenthion,,emission/water,kg,Edelen,Hottle,7/10/2020,,000055-38-9,55389,CAS Match,,1
IDEA,O-4-bromo-2-chlorophenyl O-ethyl S-propyl phosphorothioate,{81D05FC5-8BE5-42EE-9EB9-3063BFFFEE20},Emissions/ ground/ unspecified,kg,=,,Profenofos,,emission/ground,kg,Edelen,Hottle,7/10/2020,,041198-08-7,41198087,CAS Match,,1
IDEA,"S-benzyl O,O-diisopropyl phosphorothioate",{737F9BE1-9BE5-4B88-98EE-C3B8CFA0B7D7},Emissions/ ground/ unspecified,kg,=,,Iprobenfos,,emission/ground,kg,Edelen,Hottle,7/10/2020,,026087-47-8,26087478,CAS Match,,1
IDEA,decabromodiphenyl ether,{C6D9FE37-38F5-480E-A386-042E602EB6D3},Emissions/ water/ unspecified,kg,=,,Decabromodiphenyl oxide,,emission/water,kg,Edelen,Hottle,7/10/2020,,001163-19-5,1163195,CAS Match,,1
IDEA,decanoic acid,{6C271E48-558C-43AE-859E-A953E7BEEAD0},Emissions/ water/ unspecified,kg,=,,Decanoic acid,,emission/water,kg,Edelen,Hottle,7/10/2020,,000334-48-5,334485,CAS Match,,1
IDEA,decanoic acid,{CA2BFE0B-70EE-46B9-B40F-6035EF77013F},Emissions/ air/ unspecified,kg,=,,Decanoic acid,,emission/air,kg,Edelen,Hottle,7/10/2020,,000334-48-5,334485,CAS Match,,1
IDEA,decyl alcohol,{8E6120B6-ACC6-4F39-B5C8-73C370042A25},Emissions/ water/ unspecified,kg,=,,1-Decanol,,emission/water,kg,Edelen,Hottle,7/10/2020,,000112-30-1,112301,CAS Match,,1
IDEA,decyl alcohol,{E1CDE1BD-29C9-41EB-8935-472982A2D734},Emissions/ air/ unspecified,kg,=,,1-Decanol,,emission/air,kg,Edelen,Hottle,7/10/2020,,000112-30-1,112301,CAS Match,,1
IDEA,decyl alcohol,{9959FD31-33A9-43F8-87D3-6DFBCF3BC119},Emissions/ ground/ unspecified,kg,=,,1-Decanol,,emission/ground,kg,Edelen,Hottle,7/10/2020,,000112-30-1,112301,CAS Match,,1
IDEA,"1,3,5,7-tetraazatricyclo[3.3.1.13.7]decane",{3A156466-1FC4-499B-A851-B75C9C082A1B},Emissions/ water/ unspecified,kg,=,,Hexamethylenetetramine,,emission/water,kg,Edelen,Hottle,7/10/2020,,000100-97-0,100970,CAS Match,,1
IDEA,"1,3,5,7-tetraazatricyclo[3.3.1.13.7]decane",{424D8239-7D60-4D6F-A059-8D5DBEF23BF8},Emissions/ air/ unspecified,kg,=,,Hexamethylenetetramine,,emission/air,kg,Edelen,Hottle,7/10/2020,,000100-97-0,100970,CAS Match,,1
IDEA,tetraethylthiuram disulfide,{2CA42692-10E3-4860-94D9-F221E9B6F379},Emissions/ air/ unspecified,kg,=,,Disulfiram,,emission/air,kg,Edelen,Hottle,7/10/2020,,000097-77-8,97778,CAS Match,,1
IDEA,tetrachloroisophthalonitrile,{C6D5120A-E4B8-4625-A049-19B27F14525C},Emissions/ water/ unspecified,kg,=,,Chlorothalonil,,emission/water,kg,Edelen,Hottle,7/10/2020,,001897-45-6,1897456,CAS Match,,1
IDEA,tetrachloroisophthalonitrile,{2342EC0B-3760-444F-AE78-50929BD28CC8},Emissions/ ground/ unspecified,kg,=,,Chlorothalonil,,emission/ground,kg,Edelen,Hottle,7/10/2020,,001897-45-6,1897456,CAS Match,,1
IDEA,"4,5,6,7-tetrachloroisobenzofuran-1(3H)-one",{1DBEB140-AB71-43FF-9CD5-0E4CDAD2C454},Emissions/ ground/ unspecified,kg,=,,"4,5,6,7-Tetrachlorophthalide",,emission/ground,kg,Edelen,Hottle,7/10/2020,,027355-22-2,27355222,CAS Match,,1
IDEA,tetrachloroethylene,{FE98697D-A282-4572-88CC-C4340714A42D},Emissions/ water/ unspecified,kg,=,,Tetrachloroethylene,,emission/water,kg,Edelen,Hottle,7/10/2020,,000127-18-4,127184,CAS Match,,1
IDEA,hydrogenated terphenyl,{F3B135B1-7163-48E5-9AC1-499D36035FC9},Emissions/ air/ unspecified,kg,,,[unmapped],,,,,,,,061788-32-7,61788327,Potential add to list,,0
IDEA,"2,3,5,6-tetrafluoro-4-methylbenzyl(Z)-3-(2-chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylate",{3CD1EFB9-121B-4538-9BB9-37B93C87A319},Emissions/ ground/ unspecified,kg,=,,Tefluthrin,,emission/ground,kg,Edelen,Hottle,7/10/2020,,079538-32-2,79538322,CAS Match,,1
IDEA,"3,7,9,13-tetramethyl-5,11-dioxa-2,8,14-trithia-4,7,9,12-tetraazapentadeca-3,12-diene-6,10-dione",{0F5ED16D-F666-4EAF-80CC-8C5A677DB0A0},Emissions/ ground/ unspecified,kg,=,,Thiodicarb,,emission/ground,kg,Edelen,Hottle,7/10/2020,,059669-26-0,59669260,CAS Match,,1
IDEA,"3,7,9,13-tetramethyl-5,11-dioxa-2,8,14-trithia-4,7,9,12-tetraazapentadeca-3,12-diene-6,10-dione",{9A9D7A1E-47A5-4DB8-B7DD-ED21B64693C0},Emissions/ water/ unspecified,kg,=,,Thiodicarb,,emission/water,kg,Edelen,Hottle,7/10/2020,,059669-26-0,59669260,CAS Match,,1
IDEA,tetramethylthiuram disulfide,{31D547B2-D26A-4477-A5C2-07BD5C881058},Emissions/ water/ unspecified,kg,=,,Thiram,,emission/water,kg,Edelen,Hottle,7/10/2020,,000137-26-8,137268,CAS Match,,1
IDEA,tetramethylthiuram disulfide,{01FBEDB6-DF25-4D94-8FDC-21ED3BFE16FA},Emissions/ ground/ unspecified,kg,=,,Thiram,,emission/ground,kg,Edelen,Hottle,7/10/2020,,000137-26-8,137268,CAS Match,,1
IDEA,"3,7,11,15-tetramethylhexadec-1-en-3-ol",{B5D279F6-3E9F-44FD-A38B-EAC9FDC2AFFC},Emissions/ water/ unspecified,kg,=,,"1-Hexadecen-3-ol, 3,7,11,15-tetramethyl-",,emission/water,kg,Edelen,Hottle,7/10/2020,,000505-32-8,505328,CAS Match,,1
IDEA,"3,7,11,15-tetramethylhexadec-1-en-3-ol",{7C71A909-FACB-4E1E-B1A6-5371678994FF},Emissions/ air/ unspecified,kg,=,,"1-Hexadecen-3-ol, 3,7,11,15-tetramethyl-",,emission/air,kg,Edelen,Hottle,7/10/2020,,000505-32-8,505328,CAS Match,,1
IDEA,terephthalic acid,{EDBB65AE-A8FC-4DF8-9261-1364C4EACFBB},Emissions/ water/ unspecified,kg,=,,Terephthalic acid,,emission/water,kg,Edelen,Hottle,7/10/2020,,000100-21-0,100210,CAS Match,,1
IDEA,"copper salts(water-soluble, except complex salts)",{7B45ED33-9FA0-4088-8376-49FCDC560C8C},Emissions/ air/ unspecified,kg,=,,Copper,,emission/air,kg,Edelen,Hottle,7/10/2020,,007440-50-8,7440508,CAS Match,,1
IDEA,"copper salts(water-soluble, except complex salts)",{1F062DE6-8320-4545-AFDD-00B01D9EA49C},Emissions/ ground/ unspecified,kg,=,,Copper,,emission/ground,kg,Edelen,Hottle,7/10/2020,,007440-50-8,7440508,CAS Match,,1
IDEA,1-dodecanol,{74391C26-26B0-40D4-9847-D38ADCE95507},Emissions/ air/ unspecified,kg,=,,1-Dodecanol,,emission/air,kg,Edelen,Hottle,7/10/2020,,000112-53-8,112538,CAS Match,,1
IDEA,1-dodecanol,{93399805-7BD5-4168-A33B-279A27DB237A},Emissions/ water/ unspecified,kg,=,,1-Dodecanol,,emission/water,kg,Edelen,Hottle,7/10/2020,,000112-53-8,112538,CAS Match,,1
IDEA,organic tin compounds,{267AD340-D117-4372-A9D1-CAAA6153C2A9},Emissions/ water/ unspecified,kg,,,[unmapped],,,,,,,,007440-31-5,7440315,Unsure,"cas matches, not certain",0
IDEA,sodium dodecyl sulfate,{F46502C6-A0D5-449E-8F47-1D46A5905D1B},Emissions/ air/ unspecified,kg,=,,Sodium lauryl sulfate,,emission/air,kg,Edelen,Hottle,7/10/2020,,000151-21-3,151213,CAS Match,,1
IDEA,sodium dodecyl sulfate,{A29D1442-7F78-4DE7-9EE0-AD63E7AFE3A0},Emissions/ water/ unspecified,kg,=,,Sodium lauryl sulfate,,emission/water,kg,Edelen,Hottle,7/10/2020,,000151-21-3,151213,CAS Match,,1
IDEA,"3,6,9-triazaundecane-1,11-diamine",{13C14A14-933D-4612-B566-409AA3FA10C7},Emissions/ water/ unspecified,kg,=,,Tetraethylenepentamine,,emission/water,kg,Edelen,Hottle,7/10/2020,,000112-57-2,112572,CAS Match,,1
IDEA,"3,6,9-triazaundecane-1,11-diamine",{4FAA4F98-5F2D-4BCD-B81A-699BBC7115BC},Emissions/ air/ unspecified,kg,=,,Tetraethylenepentamine,,emission/air,kg,Edelen,Hottle,7/10/2020,,000112-57-2,112572,CAS Match,,1
IDEA,triethylamine,{B4B58294-7B24-4449-B929-D0F7DB3008FC},Emissions/ water/ unspecified,kg,=,,Triethylamine,,emission/water,kg,Edelen,Hottle,7/10/2020,,000121-44-8,121448,CAS Match,,1
IDEA,triethylamine,{BDC29124-14AF-49A0-86AC-F9CC8FE9DE61},Emissions/ air/ unspecified,kg,=,,Triethylamine,,emission/air,kg,Edelen,Hottle,7/10/2020,,000121-44-8,121448,CAS Match,,1
IDEA,triethylenetetramine,{EEA30D64-F684-423F-8695-98DF8C692643},Emissions/ water/ unspecified,kg,=,,Triethylenetetramine,,emission/water,kg,Edelen,Hottle,7/10/2020,,000112-24-3,112243,CAS Match,,1
IDEA,triethylenetetramine,{07BF1C31-4023-4163-B812-E1C309ECC6A6},Emissions/ air/ unspecified,kg,=,,Triethylenetetramine,,emission/air,kg,Edelen,Hottle,7/10/2020,,000112-24-3,112243,CAS Match,,1
IDEA,"1,1,1-trichloroethane",{52D743B0-E1F1-4B96-8514-C70B93F24EA1},Emissions/ water/ unspecified,kg,=,,"1,1,1-Trichloroethane",,emission/water,kg,Edelen,Hottle,7/10/2020,,000071-55-6,71556,CAS Match,,1
IDEA,"1,1,2-trichloroethane",{E786AD50-0410-44D0-B997-E465DBF1F5A3},Emissions/ water/ unspecified,kg,=,,"1,1,2-Trichloroethane",,emission/water,kg,Edelen,Hottle,7/10/2020,,000079-00-5,79005,CAS Match,,1
IDEA,trichloroethylene,{9DA967F8-07B5-4439-BD50-6FF1547C50F7},Emissions/ water/ unspecified,kg,=,,Trichloroethylene,,emission/water,kg,Edelen,Hottle,7/10/2020,,000079-01-6,79016,CAS Match,,1
IDEA,trichloroacetic acid,{20634CC3-1FF3-4CEE-9AAB-11DE09A6A60D},Emissions/ water/ unspecified,kg,=,,Trichloroacetic acid,,emission/water,kg,Edelen,Hottle,7/10/2020,,000076-03-9,76039,CAS Match,,1
IDEA,organic tin compounds,{91595331-13EF-44F8-BE2E-45DC76773483},Emissions/ air/ unspecified,kg,,,[unmapped],,,,,,,,007440-31-5,7440315,Unsure,"cas matches, not certain",0
IDEA,tetrahydromethylphthalic anhydride,{6738A211-5384-4FB1-8134-EBD4387A2865},Emissions/ air/ unspecified,kg,,,[unmapped],,,,,,,,011070-44-3,11070443,Potential add to list,,0
IDEA,trichloronitromethane,{0C160AAE-C0DD-4FC8-BB27-2FD2C0BCA08D},Emissions/ air/ unspecified,kg,=,,Chloropicrin,,emission/air,kg,Edelen,Hottle,7/10/2020,,000076-06-2,76062,CAS Match,,1
IDEA,trichloronitromethane,{ED0D7D8E-2B81-4A18-92AD-CAFF68EBECCA},Emissions/ ground/ unspecified,kg,=,,Chloropicrin,,emission/ground,kg,Edelen,Hottle,7/10/2020,,000076-06-2,76062,CAS Match,,1
IDEA,"2,4,6-trichlorophenol",{9D8E95C0-B71C-4A93-9DE8-EC514D0DB937},Emissions/ air/ unspecified,kg,=,,"2,4,6-Trichlorophenol",,emission/air,kg,Edelen,Hottle,7/10/2020,,000088-06-2,88062,CAS Match,,1
IDEA,"1,2,3-trichloropropane",{71B53A68-B875-482A-AF18-E476E6BAAE5E},Emissions/ air/ unspecified,kg,=,,"1,2,3-Trichloropropane",,emission/air,kg,Edelen,Hottle,7/10/2020,,000096-18-4,96184,CAS Match,,1
IDEA,tert-dodecanethiol,{FA1155D0-25F3-466A-8CB7-DA3CBDE3DE7E},Emissions/ air/ unspecified,kg,,,[unmapped],,,,,,,,025103-58-6,25103586,Potential add to list,,0
IDEA,"2,4,6-trichloro-1,3,5-triazine",{FAE44751-5BA8-428C-B42D-481296BD733E},Emissions/ air/ unspecified,kg,,,[unmapped],,,,,,,,000108-77-0,108770,Potential add to list,,0
IDEA,tributylamine,{3F915E15-2AB7-4E4E-8F84-B4DCB7D25399},Emissions/ water/ unspecified,kg,=,,Tributylamine,,emission/water,kg,Edelen,Hottle,7/10/2020,,000102-82-9,102829,CAS Match,,1
IDEA,tributylamine,{3A8D6FF4-5271-4FFF-BF8A-4DB03E04EC93},Emissions/ air/ unspecified,kg,=,,Tributylamine,,emission/air,kg,Edelen,Hottle,7/10/2020,,000102-82-9,102829,CAS Match,,1
IDEA,"α,α,α-trifluoro-2,6-dinitro-N,N-dipropyl-p-toluidine",{FAA751C5-F471-4A26-BCDF-00BC78F34937},Emissions/ ground/ unspecified,kg,=,,Trifluralin,,emission/ground,kg,Edelen,Hottle,7/10/2020,,001582-09-8,1582098,CAS Match,,1
IDEA,"2,4,6-tribromophenol",{F797218F-D9F0-4998-8854-457340637E12},Emissions/ water/ unspecified,kg,=,,"2,4,6-Tribromophenol",,emission/water,kg,Edelen,Hottle,7/10/2020,,000118-79-6,118796,CAS Match,,1
IDEA,"3,5,5-trimethyl-1-hexanol",{46394CBF-7775-464C-A32F-FE8781527C45},Emissions/ air/ unspecified,kg,=,,"3,5,5-Trimethyl-1-hexanol",,emission/air,kg,Edelen,Hottle,7/10/2020,,003452-97-9,3452979,CAS Match,,1
IDEA,"1,2,4-trimethylbenzene",{2455AC2C-4EC7-422A-A5BC-F06A2879731A},Emissions/ water/ unspecified,kg,=,,"1,2,4-Trimethylbenzene",,emission/water,kg,Edelen,Hottle,7/10/2020,,000095-63-6,95636,CAS Match,,1
IDEA,"1,3,5-trimethylbenzene",{8C5D67BF-4029-4E31-91E1-0C133331E426},Emissions/ water/ unspecified,kg,=,,"1,3,5-Trimethylbenzene",,emission/water,kg,Edelen,Hottle,7/10/2020,,000108-67-8,108678,CAS Match,,1
IDEA,"1,3,5-trimethylbenzene",{4DF31F7B-335F-41E5-9516-CADA539F8A2E},Emissions/ ground/ unspecified,kg,=,,"1,3,5-Trimethylbenzene",,emission/ground,kg,Edelen,Hottle,7/10/2020,,000108-67-8,108678,CAS Match,,1
